4.95 	37.29 	37.29
5.77 	35.80 	38.39
6.60 	38.96 	35.43
7.42 	37.66 	35.80
8.25 	36.72 	35.06
9.07 	37.09 	34.13
9.90 	36.35 	34.12
10.72 	35.24 	33.94
11.55 	35.06 	33.01
12.37 	34.69 	33.39
13.20 	34.32 	33.20
14.02 	35.24 	32.65
14.85 	35.24 	31.16
15.67 	33.57 	31.34
16.49 	34.69 	29.49
17.32 	33.76 	29.12
18.14 	34.13 	29.68
18.97 	32.83 	28.56
19.79 	32.27 	28.93
