4.86 	11.96 	11.96
5.63 	9.35 	12.42
6.39 	11.00 	8.72
7.16 	10.54 	12.36
7.93 	11.45 	9.86
8.70 	8.27 	11.00
9.46 	7.33 	11.68
10.23 	6.88 	12.13
11.00 	7.62 	6.22
11.76 	8.27 	4.63
12.53 	8.24 	5.06
13.30 	8.92 	3.89
14.07 	7.56 	5.00
14.83 	8.01 	5.48
15.60 	8.07 	4.09
16.37 	8.75 	3.64
17.14 	7.81 	3.18
17.90 	7.56 	4.35
18.67 	6.88 	3.86
19.44 	6.65 	2.73
