4.98 	57.91 	57.91
5.96 	55.81 	58.04
6.94 	55.20 	55.79
7.92 	55.06 	55.60
8.90 	55.12 	56.07
9.88 	55.00 	55.86
10.86 	53.50 	54.64
11.84 	54.04 	55.79
12.82 	53.09 	55.45
13.80 	53.42 	55.73
14.78 	53.29 	54.30
15.76 	53.97 	53.69
16.74 	53.03 	54.50
17.72 	53.30 	54.23
18.70 	52.21 	53.62
19.68 	52.28 	53.27
